id	object_type	command
3MOPDC_c	rxn	lower_bound:0
3MOPDC_c	rxn	upper_bound:0
3MOPDC_c	rxn	notes:notes-no catalytic activity pmid 22904058
HCITS_c	rxn	copy:HCITS_m
HCITS_c	rxn	gpr:YDL182W
HCITS_m	rxn	gpr:YDL131W
HCITS_n	rxn	remove
HCITt_c_m	rxn	create
HCITt_c_m	rxn	name:homocitrate transport
HCITt_c_m	rxn	reaction:hcit_c --> hcit_m
HCITt_c_m	rxn	subsystem:Transport
HCITt_c_m	rxn	lower_bound:0
HCITt_c_m	rxn	upper_bound:1000
HOMOX_m	rxn	gpr:YER141W and YDR376W and YPL252C
CERSFA2A26_r	rxn	remove
FTHFCL_c	rxn	remove
FTHFI_c	rxn	remove
ALDD2x_c	rxn	gpr:YMR170C or YOR374W
ALLTNt_c	rxn	id:ALLTNt_c_e
GTHOXt_c	rxn	id:GTHOXt_c_e
ALLTTt_c	rxn	id:ALLTTt_c_e
CERS126_c	rxn	id:CERS126_r
CERS124_c	rxn	id:CERS124_r
THFGLUS_c	rxn	lower_bound:0
THFGLUS_m	rxn	copy:THFGLUS_c
THFGLUS_m	rxn	gpr:YKL132C
THFGLUS_c	rxn	gpr:YOR241W
LACDtps_c	rxn	id:LACDtps_e
LACLtps_c	rxn	id:LACLtps_e
NAtpa_c	rxn	id:NAtpa_e
SBTDt_c	rxn	id:SBTDt_c_e
SBTLt_c	rxn	id:SBTLt_c_e
ITCOAL_m	rxn	lower_bound:0
GLYCtps_e	rxn	gpr:YDR536W or YGL084C
UDPGALt_c_g	rxn	remove
TAGL_l	rxn	gpr:YBR204C or YKR089C or YMR313C or YOR081C or YCR068W
DAGL_l	rxn	gpr:YMR313C
NTP3_c	rxn	gpr:YAL035W or YER005W
GLUTRNAGLN_m	rxn	id:PEPSM1_v
PEPSM1_c	rxn	copy:PEPSM1_v
PEPSM1_c	rxn	gpr:YBL091C or YLR244C
PEPSM1_v	rxn	remove
METALAP_v	rxn	id:PADPRGH_c
NADPHQOR_c	rxn	id:ALG14RXN_r
ATPASEP2e_c	rxn	gpr:(YCR024C-A and YEL017C-A and YGL008C) or (YCR024C-A and YEL017C-A and YPL036W)
DOLPMMT_r	rxn	gpr:(YDL095W and YAL023C) or (YDL095W and YOR321W) or YJR143C or (YDL093W and YOR321W)
PPCDC_c	rxn	gpr:(YKL088W and YKR072C and YOR054C) or (YKL088W and YKR072C) or (YKL088W and YOR054C)
SERAT_c	rxn	gpr:YHR013C and YDL040C and YOR253W
SUCDq9_m	rxn	id:SUCDq6_m
SUCDq6_m	rxn	gpr:(YDR178W and YJL045W and YKL141W and YLL041C) or (YDR178W and YKL141W and YKL148C and YLL041C)
YJL045W	gene	name:SDH9
FOMETRi_m	rxn	remove
RNTR1_c	rxn	remove
RNTR2_c	rxn	remove
RNTR3_c	rxn	remove
RNTR4_c	rxn	remove
THIORDXi_m	rxn	remove
GTHP_m	rxn	gpr:YBL064C
GTHP_c	rxn	gpr:YPL091W
O2t_c_r	rxn	gpr:SPONT
O2t_c_m	rxn	gpr:SPONT
O2t_c_e	rxn	gpr:SPONT
O2t_c_x	rxn	gpr:SPONT
O2t_c_rm	rxn	gpr:SPONT
H2Ot_c_e	rxn	gpr:SPONT
H2Ot_c_r	rxn	gpr:SPONT
H2Ot_c_g	rxn	gpr:SPONT
H2Ot_c_m	rxn	gpr:SPONT
H2Ot_c_n	rxn	gpr:SPONT
H2Ot_c_x	rxn	gpr:SPONT
H2Ot_c_v	rxn	gpr:SPONT
H2Ot_c_rm	rxn	gpr:SPONT
H2Ot_c_l	rxn	gpr:SPONT
H2Ot_c_en	rxn	gpr:SPONT
H2Ot_c_vm	rxn	gpr:SPONT
H2Ot_c_gm	rxn	gpr:SPONT
H2Ot_c_mm	rxn	gpr:SPONT
CO2t_c_r	rxn	gpr:SPONT
CO2t_c_n	rxn	gpr:SPONT
CO2t_c_x	rxn	gpr:SPONT
CO2t_c_m	rxn	gpr:SPONT
CO2t_c_e	rxn	gpr:SPONT
CO2t_c_rm	rxn	gpr:SPONT
CO2t_c_vm	rxn	gpr:SPONT
CO2t_c_gm	rxn	gpr:SPONT
CO2t_c_mm	rxn	gpr:SPONT
ETOHt_c_e	rxn	gpr:SPONT
ETOHt_c_m	rxn	gpr:SPONT
ERGSTt2_en	rxn	remove
ERGSTt_c_e	rxn	gpr:SPONT
ERGSTt_c_r	rxn	gpr:SPONT
ERGSTt_c_l	rxn	gpr:SPONT
ERGSTt_c_en	rxn	gpr:SPONT
ERGSTt_c_rm	rxn	gpr:SPONT
ERGSTt_r_rm	rxn	gpr:SPONT
O2t_c_r	rxn	annotation:pmid-25560066
O2t_c_m	rxn	annotation:pmid-25560066
O2t_c_e	rxn	annotation:pmid-25560066
O2t_c_x	rxn	annotation:pmid-25560066
O2t_c_rm	rxn	annotation:pmid-25560066
H2Ot_c_e	rxn	annotation:pmid-25560066
H2Ot_c_r	rxn	annotation:pmid-25560066
H2Ot_c_g	rxn	annotation:pmid-25560066
H2Ot_c_m	rxn	annotation:pmid-25560066
H2Ot_c_n	rxn	annotation:pmid-25560066
H2Ot_c_x	rxn	annotation:pmid-25560066
H2Ot_c_v	rxn	annotation:pmid-25560066
H2Ot_c_rm	rxn	annotation:pmid-25560066
H2Ot_c_l	rxn	annotation:pmid-25560066
H2Ot_c_en	rxn	annotation:pmid-25560066
H2Ot_c_vm	rxn	annotation:pmid-25560066
H2Ot_c_gm	rxn	annotation:pmid-25560066
H2Ot_c_mm	rxn	annotation:pmid-25560066
CO2t_c_r	rxn	annotation:pmid-25560066
CO2t_c_n	rxn	annotation:pmid-25560066
CO2t_c_x	rxn	annotation:pmid-25560066
CO2t_c_m	rxn	annotation:pmid-25560066
CO2t_c_e	rxn	annotation:pmid-25560066
CO2t_c_rm	rxn	annotation:pmid-25560066
CO2t_c_vm	rxn	annotation:pmid-25560066
CO2t_c_gm	rxn	annotation:pmid-25560066
CO2t_c_mm	rxn	annotation:pmid-25560066
ETOHt_c_e	rxn	annotation:pmid-25560066
ETOHt_c_m	rxn	annotation:pmid-25560066
ERGSTt_c_e	rxn	annotation:pmid-25560066
ERGSTt_c_r	rxn	annotation:pmid-25560066
ERGSTt_c_l	rxn	annotation:pmid-25560066
ERGSTt_c_en	rxn	annotation:pmid-25560066
ERGSTt_c_rm	rxn	annotation:pmid-25560066
ERGSTt_r_rm	rxn	annotation:pmid-25560066
HDCAt_x	rxn	remove
OCDCAt_x	rxn	remove
OCDCEAt_x	rxn	remove
TTDCAt_c_x	rxn	remove
GTHRDtabc_v	rxn	subsystem:Transport
TCHOLAtabc_v	rxn	subsystem:Transport
MEVt_c_e	rxn	subsystem:Transport
BTDt_c_e	rxn	subsystem:Transport
2MBACt_c_e	rxn	subsystem:Transport
2OXOADPt_c_m	rxn	subsystem:Transport
3DH5HPBt_c_m	rxn	subsystem:Transport
4ABUTtps_e	rxn	subsystem:Transport
5AOPtps_e	rxn	subsystem:Transport
5FTHFt_c_e	rxn	subsystem:Transport
8AONNtps_e	rxn	subsystem:Transport
ACt_c_e	rxn	subsystem:Transport
ETACt_c_e	rxn	subsystem:Transport
ADEtps_e	rxn	subsystem:Transport
ADNtps_e	rxn	subsystem:Transport
ADPATPt_c_m	rxn	subsystem:Transport
ADPATPt_c_x	rxn	subsystem:Transport
AKGCITta_m	rxn	subsystem:Transport
ALLTTt_c_e	rxn	subsystem:Transport
ALLTNt_c_e	rxn	subsystem:Transport
NH4t_c_e	rxn	subsystem:Transport
AMPATPt_c_x	rxn	subsystem:Transport
ASPGLUt_c_m	rxn	subsystem:Transport
BTNtps_e	rxn	subsystem:Transport
CRNACRNt_c_m	rxn	subsystem:Transport
CHOLtps_e	rxn	subsystem:Transport
CITMALta_m	rxn	subsystem:Transport
CITPEPt_c_m	rxn	subsystem:Transport
CITICITt_c_m	rxn	subsystem:Transport
COAt_c_m	rxn	subsystem:Transport
CTPt2_m	rxn	subsystem:Transport
CTPCMPt_c_m	rxn	subsystem:Transport
CYTDtps_e	rxn	subsystem:Transport
CSNtps_e	rxn	subsystem:Transport
FRUtps_e	rxn	subsystem:Transport
GALtps_e	rxn	subsystem:Transport
LACDtps_e	rxn	subsystem:Transport
LACtps_m	rxn	subsystem:Transport
LACPYRt_c_m	rxn	subsystem:Transport
MANtps_e	rxn	subsystem:Transport
EPISTt_c_e	rxn	subsystem:Transport
ERGSTt_c_e	rxn	subsystem:Transport
ETHAt_c_e	rxn	subsystem:Transport
FADH2t_c_m	rxn	subsystem:Transport
FECOSTt_e	rxn	subsystem:Transport
FECOSTt_en	rxn	subsystem:Transport
FOLt_c_e	rxn	subsystem:Transport
GDPMANt_c_g	rxn	subsystem:Transport
GLCt_c_e	rxn	subsystem:Transport
GTHRDt_c_e	rxn	subsystem:Transport
GTHRDt_c_v	rxn	subsystem:Transport
G3PIt_c_e	rxn	subsystem:Transport
G3PCt_c_e	rxn	subsystem:Transport
GLYCtps_e	rxn	subsystem:Transport
GLYCt_e	rxn	subsystem:Transport
GLYtps_e	rxn	subsystem:Transport
GLYCOGENt_c_v	rxn	subsystem:Transport
GTPGDPtp_m	rxn	subsystem:Transport
GUAtps_e	rxn	subsystem:Transport
INOSTtps_e	rxn	subsystem:Transport
FE2t_c_e	rxn	subsystem:Transport
FE2t_c_m	rxn	subsystem:Transport
IAMACt_c_e	rxn	subsystem:Transport
IBUTACt_c_e	rxn	subsystem:Transport
IPDPt_c_m	rxn	subsystem:Transport
ALAtps_e	rxn	subsystem:Transport
ARGtps_e	rxn	subsystem:Transport
ARGtpa_v	rxn	subsystem:Transport
ASNtps_e	rxn	subsystem:Transport
ASNtpa_v	rxn	subsystem:Transport
ASNtps_v	rxn	subsystem:Transport
ASPtps_v	rxn	subsystem:Transport
ASPtps_e	rxn	subsystem:Transport
CRNt_e	rxn	subsystem:Transport
CYStps_e	rxn	subsystem:Transport
CYSItps_v	rxn	subsystem:Transport
GLUt_c_m	rxn	subsystem:Transport
GLUtps_v	rxn	subsystem:Transport
GLUtps_e	rxn	subsystem:Transport
GLNtpa_v	rxn	subsystem:Transport
GLNtps_v	rxn	subsystem:Transport
GLNtps_e	rxn	subsystem:Transport
HIStpa_v	rxn	subsystem:Transport
HIStps_e	rxn	subsystem:Transport
ILEt_c_v	rxn	subsystem:Transport
ILEtpa_v	rxn	subsystem:Transport
ILEtps_v	rxn	subsystem:Transport
ILEtps_e	rxn	subsystem:Transport
LACt_c_m	rxn	subsystem:Transport
LACLtps_e	rxn	subsystem:Transport
LEUt_c_v	rxn	subsystem:Transport
LEUtpa_v	rxn	subsystem:Transport
LEUtps_v	rxn	subsystem:Transport
LEUtps_e	rxn	subsystem:Transport
LYStpa_v	rxn	subsystem:Transport
LYStps_e	rxn	subsystem:Transport
METtps_e	rxn	subsystem:Transport
PHEtps_e	rxn	subsystem:Transport
PROtps_e	rxn	subsystem:Transport
SERtps_e	rxn	subsystem:Transport
THRtps_e	rxn	subsystem:Transport
TRPtps_e	rxn	subsystem:Transport
TYRt_c_v	rxn	subsystem:Transport
TYRtpa_v	rxn	subsystem:Transport
TYRtps_v	rxn	subsystem:Transport
TYRtps_e	rxn	subsystem:Transport
VALtps_e	rxn	subsystem:Transport
LANOSTt_c_e	rxn	subsystem:Transport
MALt2_m	rxn	subsystem:Transport
MALTtps_e	rxn	subsystem:Transport
NFORTYR2t_c_e	rxn	subsystem:Transport
NADt_c_m	rxn	subsystem:Transport
NADt1_m	rxn	subsystem:Transport
NADt2_m	rxn	subsystem:Transport
NADt3_m	rxn	subsystem:Transport
NACt_c_e	rxn	subsystem:Transport
ORNtpa_m	rxn	subsystem:Transport
ORNtps_e	rxn	subsystem:Transport
OAAtps_m	rxn	subsystem:Transport
PNTOtps_e	rxn	subsystem:Transport
PENDPt_c_m	rxn	subsystem:Transport
PHEACt_c_e	rxn	subsystem:Transport
PItps_e	rxn	subsystem:Transport
PItps_m	rxn	subsystem:Transport
Ktps_e	rxn	subsystem:Transport
PTRCtpa_e	rxn	subsystem:Transport
PTRCtpa_v	rxn	subsystem:Transport
PYDXNtps_e	rxn	subsystem:Transport
PYRtps_e	rxn	subsystem:Transport
AMETtps_e	rxn	subsystem:Transport
AMETt_c_m	rxn	subsystem:Transport
MMETtps_e	rxn	subsystem:Transport
NAtpa_e	rxn	subsystem:Transport
SPMDtpa_e	rxn	subsystem:Transport
SPMDtpa_v	rxn	subsystem:Transport
SPRMtpa_e	rxn	subsystem:Transport
SPRMtpa_v	rxn	subsystem:Transport
SUCCt2_m	rxn	subsystem:Transport
SUCFUMt_c_m	rxn	subsystem:Transport
SO4t_c_e	rxn	subsystem:Transport
SO3t_c_e	rxn	subsystem:Transport
TAURt_c_e	rxn	subsystem:Transport
THMPPt_m	rxn	subsystem:Transport
THMtps_e	rxn	subsystem:Transport
URAtps_e	rxn	subsystem:Transport
UREAtps_e	rxn	subsystem:Transport
URItps_e	rxn	subsystem:Transport
UTPt_c_m	rxn	subsystem:Transport
UTPUMPtp_m	rxn	subsystem:Transport
H2Ot_c_e	rxn	subsystem:Transport
ZYMSTt_e_en	rxn	subsystem:Transport
ARGtps_m	rxn	subsystem:Transport
PYRtps_m	rxn	subsystem:Transport
TREtps_e	rxn	subsystem:Transport
AKGMALta_m	rxn	subsystem:Transport
FACOA120tabc_x	rxn	subsystem:Transport
FACOA140tabc_x	rxn	subsystem:Transport
FACOA160tabc_x	rxn	subsystem:Transport
FACOA161tabc_x	rxn	subsystem:Transport
FACOA180tabc_x	rxn	subsystem:Transport
FACOA181tabc_x	rxn	subsystem:Transport
FACOA200tabc_x	rxn	subsystem:Transport
FACOA220tabc_x	rxn	subsystem:Transport
FACOA240tabc_x	rxn	subsystem:Transport
FACOA260tabc_x	rxn	subsystem:Transport
13BDGLUCANt_c_en	rxn	subsystem:Transport
MI13456Pt_c_n	rxn	subsystem:Transport
MI1Pt_c_r	rxn	subsystem:Transport
2DDA7Pt_c_m	rxn	subsystem:Transport
2DHPt_c_m	rxn	subsystem:Transport
3C3HMPt_c_e	rxn	subsystem:Transport
3C3HMPt_c_m	rxn	subsystem:Transport
2MBTOHt_c_e	rxn	subsystem:Transport
2MBTOHt_c_m	rxn	subsystem:Transport
2MBALDt_c_e	rxn	subsystem:Transport
2MBALDt_c_m	rxn	subsystem:Transport
IBTALDt_c_e	rxn	subsystem:Transport
IBTALDt_c_m	rxn	subsystem:Transport
2OBUTt_c_m	rxn	subsystem:Transport
AKGt_c_n	rxn	subsystem:Transport
AKGt_c_e	rxn	subsystem:Transport
2PHETOHt_c_e	rxn	subsystem:Transport
2PHETOHt_c_m	rxn	subsystem:Transport
3C4MOPt_c_m	rxn	subsystem:Transport
3MOPt_c_m	rxn	subsystem:Transport
3MOPt_c_e	rxn	subsystem:Transport
3MBALDt_c_e	rxn	subsystem:Transport
3MBALDt_c_m	rxn	subsystem:Transport
3HXPHBt_c_m	rxn	subsystem:Transport
4ABZt_c_e	rxn	subsystem:Transport
4ABZt_c_m	rxn	subsystem:Transport
4ABUTNt_c_m	rxn	subsystem:Transport
4ABUTt_c_m	rxn	subsystem:Transport
4H2OGLTt_c_m	rxn	subsystem:Transport
4H2OGLTt_c_x	rxn	subsystem:Transport
4HBZt_c_m	rxn	subsystem:Transport
5AOPt_c_m	rxn	subsystem:Transport
DANNt_c_e	rxn	subsystem:Transport
ACALDt_c_m	rxn	subsystem:Transport
ACALDt_c_e	rxn	subsystem:Transport
ACt_c_n	rxn	subsystem:Transport
ACCOAt_c_n	rxn	subsystem:Transport
ACRNt_c_x	rxn	subsystem:Transport
ADEt_c_m	rxn	subsystem:Transport
PAPt_c_m	rxn	subsystem:Transport
ADPt_c_n	rxn	subsystem:Transport
ADPt_c_r	rxn	subsystem:Transport
AKGt_c_x	rxn	subsystem:Transport
AKGMALt_c_e	rxn	subsystem:Transport
AMPt_c_n	rxn	subsystem:Transport
ASNt_c_m	rxn	subsystem:Transport
ASPGLUt_c_x	rxn	subsystem:Transport
ATPt_c_n	rxn	subsystem:Transport
ATPt_c_r	rxn	subsystem:Transport
HCO3t_c_n	rxn	subsystem:Transport
CRNt_c_x	rxn	subsystem:Transport
CRNCARt_c_x	rxn	subsystem:Transport
CDPt_c_n	rxn	subsystem:Transport
CHOLt_c_en	rxn	subsystem:Transport
CITt_c_e	rxn	subsystem:Transport
CITICTta_x	rxn	subsystem:Transport
CITMALta_x	rxn	subsystem:Transport
CO2t_c_r	rxn	subsystem:Transport
CO2t_c_n	rxn	subsystem:Transport
CO2t_c_x	rxn	subsystem:Transport
CO2t_c_m	rxn	subsystem:Transport
CO2t_c_e	rxn	subsystem:Transport
COAt_c_r	rxn	subsystem:Transport
COAt_c_n	rxn	subsystem:Transport
COAt_c_x	rxn	subsystem:Transport
ARABDt_c	rxn	subsystem:Transport
E4Pt_c_m	rxn	subsystem:Transport
GAM6Pt_c	rxn	subsystem:Transport
SBTDt_c_e	rxn	subsystem:Transport
XYLt_c_e	rxn	subsystem:Transport
DADPt_c_n	rxn	subsystem:Transport
DCDPt_c_n	rxn	subsystem:Transport
DNADt_c_n	rxn	subsystem:Transport
DADt_c_e	rxn	subsystem:Transport
DCYTt_c_e	rxn	subsystem:Transport
DGSNt_c_e	rxn	subsystem:Transport
DINt_c_e	rxn	subsystem:Transport
DURIt_c_e	rxn	subsystem:Transport
DGDPt_c_n	rxn	subsystem:Transport
DHNPTt_c_m	rxn	subsystem:Transport
DHFt_c_m	rxn	subsystem:Transport
DHPTt_c_m	rxn	subsystem:Transport
DHAPt_c_m	rxn	subsystem:Transport
PPIt_c_x	rxn	subsystem:Transport
DOLPt_c_r	rxn	subsystem:Transport
DTTPt_c	rxn	subsystem:Transport
DUDPt_c_n	rxn	subsystem:Transport
DUMPt_c_n	rxn	subsystem:Transport
ERGTETROLt_c_r	rxn	subsystem:Transport
ERGSTt_c_r	rxn	subsystem:Transport
ERGSTt_c_l	rxn	subsystem:Transport
ERGSTt_c_en	rxn	subsystem:Transport
ETOHt_c_e	rxn	subsystem:Transport
ETOHt_c_m	rxn	subsystem:Transport
FRDPt_c_m	rxn	subsystem:Transport
DCAt_c_x	rxn	subsystem:Transport
DDCAt_c_x	rxn	subsystem:Transport
HDCEAt_x	rxn	subsystem:Transport
OCTAt_c_x	rxn	subsystem:Transport
TTDCAt_c_e	rxn	subsystem:Transport
FORt_c_m	rxn	subsystem:Transport
FORt_c_e	rxn	subsystem:Transport
FUMt_c_e	rxn	subsystem:Transport
GDPt_c_g	rxn	subsystem:Transport
GDPt_c_n	rxn	subsystem:Transport
GDPMANNt_c_g	rxn	subsystem:Transport
GLCt_c_v	rxn	subsystem:Transport
GLYC3Pt_c_m	rxn	subsystem:Transport
GLYt_c_m	rxn	subsystem:Transport
GCALDt_c_m	rxn	subsystem:Transport
GCALDt_c_e	rxn	subsystem:Transport
GLXt_c_e	rxn	subsystem:Transport
GLXt_c_x	rxn	subsystem:Transport
GUAt_c_m	rxn	subsystem:Transport
GSNt_c_m	rxn	subsystem:Transport
GSNt_c_e	rxn	subsystem:Transport
Ht_c_e	rxn	subsystem:Transport
Ht_c_r	rxn	subsystem:Transport
Ht_c_g	rxn	subsystem:Transport
Ht_c_l	rxn	subsystem:Transport
Ht_c_n	rxn	subsystem:Transport
Ht_c_x	rxn	subsystem:Transport
Ht_c_v	rxn	subsystem:Transport
HXCCOAt_c_r	rxn	subsystem:Transport
HDCAt_c_e	rxn	subsystem:Transport
HDCEAt_c_e	rxn	subsystem:Transport
HISt_c_m	rxn	subsystem:Transport
H2O2t_c_n	rxn	subsystem:Transport
HMGCOAt_c_m	rxn	subsystem:Transport
HXANt_c_e	rxn	subsystem:Transport
ID3ACALDt_c_m	rxn	subsystem:Transport
ID3ACALDt_c_e	rxn	subsystem:Transport
IND3ACt_c_m	rxn	subsystem:Transport
INSt_c_e	rxn	subsystem:Transport
INOSHPt_c_n	rxn	subsystem:Transport
IAMOHt_c_e	rxn	subsystem:Transport
IAMOHt_c_m	rxn	subsystem:Transport
IBUTOHt_c_e	rxn	subsystem:Transport
IBUTOHt_c_m	rxn	subsystem:Transport
ALAt_c_m	rxn	subsystem:Transport
ABTt_c_e	rxn	subsystem:Transport
ARABLt_c	rxn	subsystem:Transport
CRNt_c_m	rxn	subsystem:Transport
E4HGLUt_c_m	rxn	subsystem:Transport
E4HGLUt_c_x	rxn	subsystem:Transport
GLUt_c_n	rxn	subsystem:Transport
GLNt_c_n	rxn	subsystem:Transport
HOMt_c_e	rxn	subsystem:Transport
ILEt_c_m	rxn	subsystem:Transport
MALt_c_e	rxn	subsystem:Transport
PROt_c_m	rxn	subsystem:Transport
SERt_c_r	rxn	subsystem:Transport
SBTLt_c_e	rxn	subsystem:Transport
SRBt_c_e	rxn	subsystem:Transport
LYSt_c_m	rxn	subsystem:Transport
MALOAAta_x	rxn	subsystem:Transport
MANNANt_c_r	rxn	subsystem:Transport
METt_c_m	rxn	subsystem:Transport
NADPt_c_r	rxn	subsystem:Transport
NADPHt_c_r	rxn	subsystem:Transport
NH4t_c_m	rxn	subsystem:Transport
NCAMt_c_n	rxn	subsystem:Transport
NMNt_c_n	rxn	subsystem:Transport
NMNt_c_x	rxn	subsystem:Transport
NMNt_c_e	rxn	subsystem:Transport
ACRNt_c_m	rxn	subsystem:Transport
O2t_c_r	rxn	subsystem:Transport
O2t_c_m	rxn	subsystem:Transport
O2t_c_e	rxn	subsystem:Transport
O2t_c_x	rxn	subsystem:Transport
OCDCAt_c_e	rxn	subsystem:Transport
OAAt_c_e	rxn	subsystem:Transport
GTHOXt_c_e	rxn	subsystem:Transport
TRDOXt_c_x	rxn	subsystem:Transport
PMTCOAt_c_r	rxn	subsystem:Transport
PAN4Pt_c_m	rxn	subsystem:Transport
PAPt_c	rxn	subsystem:Transport
PACALDt_c_e	rxn	subsystem:Transport
PACALDt_c_m	rxn	subsystem:Transport
PHEt_c_m	rxn	subsystem:Transport
PIt_c_v	rxn	subsystem:Transport
PPPG9t_c_m	rxn	subsystem:Transport
PRPPt_c_m	rxn	subsystem:Transport
PPIt_c_m	rxn	subsystem:Transport
QULNt_c_m	rxn	subsystem:Transport
TRDRDt_c_x	rxn	subsystem:Transport
RIBFLVt_c_m	rxn	subsystem:Transport
RIBFLVt_c_e	rxn	subsystem:Transport
RIBt_c_e	rxn	subsystem:Transport
AHCYSt_c_m	rxn	subsystem:Transport
SERt_c_m	rxn	subsystem:Transport
SQLt_c_r	rxn	subsystem:Transport
SSQ23EPXt_c_r	rxn	subsystem:Transport
SUCCt_c_e	rxn	subsystem:Transport
TTCCOAt_c_r	rxn	subsystem:Transport
THRt_c_m	rxn	subsystem:Transport
THYMDt_c_e	rxn	subsystem:Transport
TREt_c_v	rxn	subsystem:Transport
TRPt_c_m	rxn	subsystem:Transport
IND3ETHt_c_e	rxn	subsystem:Transport
IND3ETHt_c_m	rxn	subsystem:Transport
TYRt_c_m	rxn	subsystem:Transport
TYRt_c_x	rxn	subsystem:Transport
UMPt_c_n	rxn	subsystem:Transport
VALt_c_m	rxn	subsystem:Transport
H2Ot_c_r	rxn	subsystem:Transport
H2Ot_c_g	rxn	subsystem:Transport
H2Ot_c_m	rxn	subsystem:Transport
H2Ot_c_n	rxn	subsystem:Transport
H2Ot_c_x	rxn	subsystem:Transport
H2Ot_c_v	rxn	subsystem:Transport
XANt_c_e	rxn	subsystem:Transport
XTSNt_c_e	rxn	subsystem:Transport
XYLTt_c_e	rxn	subsystem:Transport
ZYMSTt_c_en	rxn	subsystem:Transport
COAt_c_l	rxn	subsystem:Transport
Ht_c_m	rxn	subsystem:Transport
14DMLANOSTt_c_e	rxn	subsystem:Transport
ERGTETROLt_c_e	rxn	subsystem:Transport
OCTAt_c_e	rxn	subsystem:Transport
DCAt_c_e	rxn	subsystem:Transport
DDCAt_c_e	rxn	subsystem:Transport
BUTt_c_e	rxn	subsystem:Transport
HXAt_c_e	rxn	subsystem:Transport
OCDCEAt_c_e	rxn	subsystem:Transport
BUTt_c_x	rxn	subsystem:Transport
HXAt_c_x	rxn	subsystem:Transport
DDCAt_c_rm	rxn	subsystem:Transport
TTDCAt_c_rm	rxn	subsystem:Transport
HDCAt_c_rm	rxn	subsystem:Transport
HDCEAt_c_rm	rxn	subsystem:Transport
OCDCAt_c_rm	rxn	subsystem:Transport
OCDCEAt_c_rm	rxn	subsystem:Transport
MALCOAt_c_rm	rxn	subsystem:Transport
DDCACOAt_c_rm	rxn	subsystem:Transport
TDCOAt_c_rm	rxn	subsystem:Transport
PMTCOAt_c_rm	rxn	subsystem:Transport
HDCOAt_c_rm	rxn	subsystem:Transport
STCOAt_c_rm	rxn	subsystem:Transport
ODECOAt_c_rm	rxn	subsystem:Transport
ICOSCOAt_c_rm	rxn	subsystem:Transport
DOCOSCOAt_c_rm	rxn	subsystem:Transport
TTCCOAt_c_rm	rxn	subsystem:Transport
HXCCOAt_c_rm	rxn	subsystem:Transport
Ht_c_rm	rxn	subsystem:Transport
H2Ot_c_rm	rxn	subsystem:Transport
CO2t_c_rm	rxn	subsystem:Transport
COAt_c_rm	rxn	subsystem:Transport
NADPHt_c_rm	rxn	subsystem:Transport
NADPt_c_rm	rxn	subsystem:Transport
O2t_c_rm	rxn	subsystem:Transport
NADHt_c_rm	rxn	subsystem:Transport
NADt_c_rm	rxn	subsystem:Transport
GLYC3Pt_c_rm	rxn	subsystem:Transport
DHAPt_c_rm	rxn	subsystem:Transport
PPIt_c_rm	rxn	subsystem:Transport
PIt_c_rm	rxn	subsystem:Transport
CTPt_c_rm	rxn	subsystem:Transport
CDPt_c_rm	rxn	subsystem:Transport
CMPt_c_rm	rxn	subsystem:Transport
CDPEAt_c_rm	rxn	subsystem:Transport
CDPCHOLt_c_rm	rxn	subsystem:Transport
ATPt_c_rm	rxn	subsystem:Transport
AMPt_c_rm	rxn	subsystem:Transport
SERt_c_rm	rxn	subsystem:Transport
INOSTt_c_rm	rxn	subsystem:Transport
AMETt_c_rm	rxn	subsystem:Transport
AHCYSt_c_rm	rxn	subsystem:Transport
EPISTt_c_rm	rxn	subsystem:Transport
FECOSTt_c_rm	rxn	subsystem:Transport
LANOSTt_c_rm	rxn	subsystem:Transport
ERGSTt_c_rm	rxn	subsystem:Transport
ZYMSTt_c_rm	rxn	subsystem:Transport
G3PCt_c_rm	rxn	subsystem:Transport
HDCAt_c_l	rxn	subsystem:Transport
HDCEAt_c_l	rxn	subsystem:Transport
OCDCAt_c_l	rxn	subsystem:Transport
OCDCEAt_c_l	rxn	subsystem:Transport
DDCACOAt_c_l	rxn	subsystem:Transport
TDCOAt_c_l	rxn	subsystem:Transport
PMTCOAt_c_l	rxn	subsystem:Transport
HDCOAt_c_l	rxn	subsystem:Transport
STCOAt_c_l	rxn	subsystem:Transport
ODECOAt_c_l	rxn	subsystem:Transport
GLYC3Pt_c_l	rxn	subsystem:Transport
DHAPt_c_l	rxn	subsystem:Transport
NADPHt_c_l	rxn	subsystem:Transport
NADPt_c_l	rxn	subsystem:Transport
ATPt_c_l	rxn	subsystem:Transport
AMPt_c_l	rxn	subsystem:Transport
PPIt_c_l	rxn	subsystem:Transport
H2Ot_c_l	rxn	subsystem:Transport
GLYCt_c_l	rxn	subsystem:Transport
DOCOSCOAt_c_l	rxn	subsystem:Transport
TTCCOAt_c_l	rxn	subsystem:Transport
HXCCOAt_c_l	rxn	subsystem:Transport
ATPt_c_en	rxn	subsystem:Transport
ADPt_c_en	rxn	subsystem:Transport
Ht_c_en	rxn	subsystem:Transport
H2Ot_c_en	rxn	subsystem:Transport
PIt_c_en	rxn	subsystem:Transport
G3PCt_c_en	rxn	subsystem:Transport
G3PIt_c_en	rxn	subsystem:Transport
HDCAt_c_en	rxn	subsystem:Transport
HDCEAt_c_en	rxn	subsystem:Transport
