id	object_type	command
DOLPt_c_r	rxn	subsystem:Transport
DPCOAK_c	rxn	subsystem:Pantothenate and CoA biosynthesis
DPCOAK_m	rxn	subsystem:Pantothenate and CoA biosynthesis
DPGM_c	rxn	subsystem:Glycolysis / Gluconeogenesis
DPMVD_c	rxn	subsystem:Terpenoid backbone biosynthesis
DPR_c	rxn	subsystem:Pantothenate and CoA biosynthesis
DRAPPRy_c	rxn	subsystem:Riboflavin metabolism
DRBK_c	rxn	subsystem:Pentose phosphate pathway
DTMPK_c	rxn	subsystem:Pyrimidine metabolism
DTTPt_c	rxn	subsystem:Transport
DUDPt_c_n	rxn	subsystem:Transport
DUMPt_c_n	rxn	subsystem:Transport
DURIK1_c	rxn	subsystem:Pyrimidine metabolism
DURIt_c_e	rxn	subsystem:Transport
DUTPDP_c	rxn	subsystem:Pyrimidine metabolism
DXHPS_c	rxn	subsystem:Unassigned
E4HGLUt_c_m	rxn	subsystem:Transport
E4HGLUt_c_x	rxn	subsystem:Transport
E4Pt_c_m	rxn	subsystem:Transport
EAR40y_m	rxn	subsystem:Fatty acid biosynthesis
EAR60y_m	rxn	subsystem:Fatty acid biosynthesis
EAR80y_m	rxn	subsystem:Fatty acid biosynthesis
ECOAH100_x	rxn	subsystem:Fatty acid degradation
ECOAH120_x	rxn	subsystem:Fatty acid degradation
ECOAH121a_x	rxn	subsystem:Fatty acid degradation
ECOAH140_x	rxn	subsystem:Fatty acid degradation
ECOAH141b_x	rxn	subsystem:Fatty acid degradation
ECOAH141c_x	rxn	subsystem:Fatty acid degradation
ECOAH160_x	rxn	subsystem:Fatty acid degradation
ECOAH161b_x	rxn	subsystem:Fatty acid degradation
ECOAH161c_x	rxn	subsystem:Fatty acid degradation
ECOAH180_x	rxn	subsystem:Fatty acid degradation
ECOAH181a_x	rxn	subsystem:Fatty acid degradation
ECOAH200_x	rxn	subsystem:Fatty acid degradation
ECOAH220_x	rxn	subsystem:Fatty acid degradation
ECOAH240_x	rxn	subsystem:Fatty acid degradation
ECOAH260_x	rxn	subsystem:Fatty acid degradation
ECOAH40_x	rxn	subsystem:Fatty acid degradation
ECOAH60_x	rxn	subsystem:Fatty acid degradation
ECOAH80_x	rxn	subsystem:Fatty acid degradation
ECOAI101a_x	rxn	subsystem:Fatty acid degradation
ECOAI121a_x	rxn	subsystem:Fatty acid degradation
ECOAI121b_x	rxn	subsystem:Fatty acid degradation
ECOAI122c_x	rxn	subsystem:Fatty acid degradation
ECOAI141a_x	rxn	subsystem:Fatty acid degradation
ECOAI142c_x	rxn	subsystem:Fatty acid degradation
ECOAI5d_x	rxn	subsystem:Unassigned
ECOAI6d_x	rxn	subsystem:Unassigned
ECOAR122_x	rxn	subsystem:Fatty acid degradation
ECOAR142_x	rxn	subsystem:Fatty acid degradation
ECOAR200_rm	rxn	subsystem:Fatty acid elongation
ECOAR220_rm	rxn	subsystem:Fatty acid elongation
ECOAR240_rm	rxn	subsystem:Fatty acid elongation
ECOAR260_rm	rxn	subsystem:Fatty acid elongation
EGHLAT_c	rxn	subsystem:Arginine and proline metabolism
EGHLAT_m	rxn	subsystem:Unassigned
EGHLAT_x	rxn	subsystem:Arginine and proline metabolism
ENO_c	rxn	subsystem:Glycolysis / Gluconeogenesis
ENPP_c	rxn	subsystem:Unassigned
EPGALURS_e	rxn	subsystem:Pentose and glucuronate interconversions
EPIST161t_l_rm	rxn	subsystem:Transport
EPIST181t_l_rm	rxn	subsystem:Transport
EPISTt_c_e	rxn	subsystem:Transport
EPISTt_c_rm	rxn	subsystem:Transport
EPISTt_l_rm	rxn	subsystem:Transport
ERGST161t_l_rm	rxn	subsystem:Transport
ERGST181t_l_rm	rxn	subsystem:Transport
ERGSTGLCT_c	rxn	subsystem:Unassigned
ERGSTt_c_e	rxn	subsystem:Transport
ERGSTt_c_en	rxn	subsystem:Transport
ERGSTt_c_l	rxn	subsystem:Transport
ERGSTt_c_r	rxn	subsystem:Transport
ERGSTt_c_rm	rxn	subsystem:Transport
ERGSTt_r_rm	rxn	subsystem:Transport
ERGTETROLt_c_e	rxn	subsystem:Transport
ERGTETROLt_c_r	rxn	subsystem:Transport
ETACt_c_e	rxn	subsystem:Transport
ETFOXRq6_m	rxn	subsystem:Oxidative phosphorylation
ETHAK_c	rxn	subsystem:Glycerophospholipid metabolism
ETHAPT_rm	rxn	subsystem:Glycerophospholipid biosynthesis
ETHAt_c_e	rxn	subsystem:Transport
ETOHt_c_e	rxn	subsystem:Transport
ETOHt_c_m	rxn	subsystem:Transport
EX_13BDglucan_e	rxn	subsystem:Exchange
EX_14dmlanost_e	rxn	subsystem:Exchange
EX_1agpc_gen_e	rxn	subsystem:Unassigned
EX_2mbac_e	rxn	subsystem:Exchange
EX_2mbald_e	rxn	subsystem:Exchange
EX_2mbtoh_e	rxn	subsystem:Exchange
EX_2phetoh_e	rxn	subsystem:Exchange
EX_3c3hmp_e	rxn	subsystem:Exchange
EX_3mbald_e	rxn	subsystem:Exchange
EX_3mop_e	rxn	subsystem:Exchange
EX_4abz_e	rxn	subsystem:Exchange
EX_5aop_e	rxn	subsystem:Exchange
EX_5fthf_e	rxn	subsystem:Exchange
EX_8aonn_e	rxn	subsystem:Exchange
EX_Nfortyr2_e	rxn	subsystem:Exchange
EX_abt__L_e	rxn	subsystem:Exchange
EX_ac_e	rxn	subsystem:Exchange
EX_acald_e	rxn	subsystem:Exchange
EX_akg_e	rxn	subsystem:Exchange
EX_ala__L_e	rxn	subsystem:Exchange
EX_alltt_e	rxn	subsystem:Exchange
EX_amet_e	rxn	subsystem:Exchange
EX_arab__D_e	rxn	subsystem:Exchange
EX_arab__L_e	rxn	subsystem:Exchange
EX_arg__L_e	rxn	subsystem:Exchange
EX_asn__L_e	rxn	subsystem:Exchange
EX_asp__L_e	rxn	subsystem:Exchange
EX_btd_e	rxn	subsystem:Exchange
EX_btn_e	rxn	subsystem:Unassigned
EX_but_e	rxn	subsystem:Exchange
EX_ca2_e	rxn	subsystem:Exchange
EX_chol_e	rxn	subsystem:Exchange
EX_cit_e	rxn	subsystem:Exchange
EX_cl_e	rxn	subsystem:Exchange
EX_co2_e	rxn	subsystem:Exchange
EX_crn_e	rxn	subsystem:Exchange
EX_cu2_e	rxn	subsystem:Exchange
EX_cys__L_e	rxn	subsystem:Exchange
EX_dad_2_e	rxn	subsystem:Exchange
EX_dann_e	rxn	subsystem:Exchange
EX_dcyt_e	rxn	subsystem:Exchange
EX_ddca_e	rxn	subsystem:Exchange
EX_dgsn_e	rxn	subsystem:Exchange
EX_din_e	rxn	subsystem:Exchange
EX_dttp_e	rxn	subsystem:Exchange
EX_duri_e	rxn	subsystem:Exchange
EX_epist_e	rxn	subsystem:Exchange
EX_ergst_e	rxn	subsystem:Exchange
EX_ergtetrol_e	rxn	subsystem:Exchange
EX_etac_e	rxn	subsystem:Exchange
EX_etha_e	rxn	subsystem:Exchange
EX_etoh_e	rxn	subsystem:Exchange
EX_fe2_e	rxn	subsystem:Exchange
EX_fecost_e	rxn	subsystem:Exchange
EX_fmn_e	rxn	subsystem:Exchange
EX_fol_e	rxn	subsystem:Exchange
EX_for_e	rxn	subsystem:Exchange
EX_fru_e	rxn	subsystem:Exchange
EX_fum_e	rxn	subsystem:Exchange
EX_g3pc_e	rxn	subsystem:Exchange
EX_g3pi_e	rxn	subsystem:Exchange
EX_gal_e	rxn	subsystem:Exchange
EX_galur_e	rxn	subsystem:Exchange
EX_gcald_e	rxn	subsystem:Exchange
EX_glc__D_e	rxn	subsystem:Exchange
EX_gln__L_e	rxn	subsystem:Exchange
EX_glu__L_e	rxn	subsystem:Exchange
EX_glx_e	rxn	subsystem:Exchange
EX_gly_e	rxn	subsystem:Exchange
EX_glyc_e	rxn	subsystem:Exchange
EX_gthox_e	rxn	subsystem:Exchange
EX_h2o_e	rxn	subsystem:Exchange
EX_h_e	rxn	subsystem:Exchange
EX_hdca_e	rxn	subsystem:Exchange
EX_hdcea_e	rxn	subsystem:Exchange
EX_his__L_e	rxn	subsystem:Exchange
EX_hxa_e	rxn	subsystem:Exchange
EX_hxan_e	rxn	subsystem:Exchange
EX_hxdcal_e	rxn	subsystem:Exchange
EX_iamac_e	rxn	subsystem:Exchange
EX_iamoh_e	rxn	subsystem:Exchange
EX_ibtald_e	rxn	subsystem:Exchange
EX_ibutac_e	rxn	subsystem:Exchange
EX_ibutoh_e	rxn	subsystem:Exchange
EX_id3acald_e	rxn	subsystem:Exchange
EX_ile__L_e	rxn	subsystem:Exchange
EX_ind3eth_e	rxn	subsystem:Exchange
EX_inost_e	rxn	subsystem:Exchange
EX_k_e	rxn	subsystem:Exchange
EX_lac__D_e	rxn	subsystem:Exchange
EX_lac__L_e	rxn	subsystem:Exchange
EX_lanost_e	rxn	subsystem:Exchange
EX_leu__L_e	rxn	subsystem:Exchange
EX_lys__L_e	rxn	subsystem:Exchange
EX_mal__L_e	rxn	subsystem:Exchange
EX_malt_e	rxn	subsystem:Exchange
EX_man_e	rxn	subsystem:Exchange
EX_melib_e	rxn	subsystem:Exchange
EX_met__L_e	rxn	subsystem:Exchange
EX_mev__R_e	rxn	subsystem:Exchange
EX_mg2_e	rxn	subsystem:Exchange
EX_mmet_e	rxn	subsystem:Exchange
EX_mn2_e	rxn	subsystem:Exchange
EX_na1_e	rxn	subsystem:Exchange
EX_nac_e	rxn	subsystem:Exchange
EX_nh4_e	rxn	subsystem:Exchange
EX_nmn_e	rxn	subsystem:Exchange
EX_o2_e	rxn	subsystem:Exchange
EX_oaa_e	rxn	subsystem:Exchange
EX_ocdca_e	rxn	subsystem:Exchange
EX_ocdcea_e	rxn	subsystem:Exchange
EX_octa_e	rxn	subsystem:Exchange
EX_pacald_e	rxn	subsystem:Exchange
EX_pap_e	rxn	subsystem:Exchange
EX_pectin_e	rxn	subsystem:Exchange
EX_phe__L_e	rxn	subsystem:Exchange
EX_pheac_e	rxn	subsystem:Exchange
EX_pi_e	rxn	subsystem:Exchange
EX_pnto__R_e	rxn	subsystem:Exchange
EX_pro__L_e	rxn	subsystem:Exchange
EX_ptrc_e	rxn	subsystem:Exchange
EX_pydxn_e	rxn	subsystem:Exchange
EX_pyr_e	rxn	subsystem:Exchange
EX_rib__D_e	rxn	subsystem:Exchange
EX_ribflv_e	rxn	subsystem:Exchange
EX_sbt__D_e	rxn	subsystem:Exchange
EX_sbt__L_e	rxn	subsystem:Exchange
EX_ser__L_e	rxn	subsystem:Exchange
EX_so3_e	rxn	subsystem:Exchange
EX_so4_e	rxn	subsystem:Exchange
EX_spmd_e	rxn	subsystem:Exchange
EX_sprm_e	rxn	subsystem:Exchange
EX_srb__L_e	rxn	subsystem:Exchange
EX_succ_e	rxn	subsystem:Exchange
EX_sucr_e	rxn	subsystem:Exchange
EX_taur_e	rxn	subsystem:Exchange
EX_thm_e	rxn	subsystem:Exchange
EX_thmmp_e	rxn	subsystem:Exchange
EX_thmpp_e	rxn	subsystem:Exchange
EX_thr__L_e	rxn	subsystem:Exchange
EX_thymd_e	rxn	subsystem:Exchange
EX_tre_e	rxn	subsystem:Exchange
EX_trp__L_e	rxn	subsystem:Exchange
EX_ttdca_e	rxn	subsystem:Exchange
EX_tyr__L_e	rxn	subsystem:Exchange
EX_ura_e	rxn	subsystem:Exchange
EX_urea_e	rxn	subsystem:Exchange
EX_uri_e	rxn	subsystem:Exchange
EX_val__L_e	rxn	subsystem:Exchange
EX_xan_e	rxn	subsystem:Exchange
EX_xtsn_e	rxn	subsystem:Exchange
EX_xyl__D_e	rxn	subsystem:Exchange
EX_xylt_e	rxn	subsystem:Exchange
EX_zn2_e	rxn	subsystem:Exchange
EX_zymst_e	rxn	subsystem:Exchange
FACOA120tabc_x	rxn	subsystem:Transport
FACOA140tabc_x	rxn	subsystem:Transport
FACOA160tabc_x	rxn	subsystem:Transport
FACOA161tabc_x	rxn	subsystem:Transport
FACOA180tabc_x	rxn	subsystem:Transport
FACOA181tabc_x	rxn	subsystem:Transport
FACOA200tabc_x	rxn	subsystem:Transport
FACOA220tabc_x	rxn	subsystem:Transport
FACOA240tabc_x	rxn	subsystem:Transport
FACOA260tabc_x	rxn	subsystem:Transport
FACOAE100_x	rxn	subsystem:Fatty acid degradation
FACOAE120_x	rxn	subsystem:Fatty acid degradation
FACOAE140_x	rxn	subsystem:Fatty acid degradation
FACOAE160_x	rxn	subsystem:Fatty acid degradation
FACOAE161_x	rxn	subsystem:Fatty acid degradation
FACOAE180_x	rxn	subsystem:Fatty acid degradation
FACOAE181_x	rxn	subsystem:Fatty acid degradation
FACOAE40_x	rxn	subsystem:Fatty acid degradation
FACOAE60_x	rxn	subsystem:Fatty acid degradation
FACOAE80_x	rxn	subsystem:Fatty acid degradation
FACOAL100_x	rxn	subsystem:Fatty acid degradation
FACOAL120_l	rxn	subsystem:Fatty acid degradation
FACOAL120_rm	rxn	subsystem:Fatty acid degradation
FACOAL120_x	rxn	subsystem:Fatty acid degradation
FACOAL140_l	rxn	subsystem:Fatty acid degradation
FACOAL140_rm	rxn	subsystem:Fatty acid degradation
FACOAL140_x	rxn	subsystem:Fatty acid degradation
FACOAL160_l	rxn	subsystem:Fatty acid degradation
FACOAL160_rm	rxn	subsystem:Fatty acid degradation
FACOAL160_x	rxn	subsystem:Fatty acid degradation
FACOAL161_l	rxn	subsystem:Fatty acid degradation
FACOAL161_rm	rxn	subsystem:Fatty acid degradation
FACOAL161_x	rxn	subsystem:Fatty acid degradation
FACOAL180_l	rxn	subsystem:Fatty acid degradation
FACOAL180_rm	rxn	subsystem:Fatty acid degradation
FACOAL180_x	rxn	subsystem:Fatty acid degradation
FACOAL181_l	rxn	subsystem:Fatty acid degradation
FACOAL181_rm	rxn	subsystem:Fatty acid degradation
FACOAL181_x	rxn	subsystem:Fatty acid degradation
FACOAL200_en	rxn	subsystem:Fatty acid degradation
FACOAL220_en	rxn	subsystem:Fatty acid degradation
FACOAL220_l	rxn	subsystem:Fatty acid degradation
FACOAL240_en	rxn	subsystem:Fatty acid degradation
FACOAL240_l	rxn	subsystem:Fatty acid degradation
FACOAL260_en	rxn	subsystem:Fatty acid degradation
FACOAL260_l	rxn	subsystem:Fatty acid degradation
FACOAL80_x	rxn	subsystem:Fatty acid degradation
FADH2t_c_m	rxn	subsystem:Transport
FADt_c_m	rxn	subsystem:Transport
FALDH_c	rxn	subsystem:Detoxification
FBA2_c	rxn	subsystem:Glycolysis / Gluconeogenesis
FBA3_c	rxn	subsystem:Pentose phosphate pathway
FBA_c	rxn	subsystem:Glycolysis / Gluconeogenesis
FBP2_c	rxn	subsystem:Fructose and mannose metabolism
FBP_c	rxn	subsystem:Glycolysis / Gluconeogenesis
FCLT_m	rxn	subsystem:Heme metabolism
FDH_c	rxn	subsystem:Detoxification
FE2t_c_e	rxn	subsystem:Transport
FE2t_c_m	rxn	subsystem:Transport
FECOOR_m	rxn	subsystem:Oxidative phosphorylation
FECOST161t_l_rm	rxn	subsystem:Transport
FECOST181t_l_rm	rxn	subsystem:Transport
FECOSTt_c_rm	rxn	subsystem:Transport
FECOSTt_e	rxn	subsystem:Transport
FECOSTt_en	rxn	subsystem:Transport
FECOSTt_l_rm	rxn	subsystem:Transport
FECPOR_m	rxn	subsystem:Unassigned
FECRq6_m	rxn	subsystem:Oxidative phosphorylation
FKYNH_c	rxn	subsystem:Tryptophan metabolism
FLPT_c	rxn	subsystem:Cofactors and prosthetic groups biosynthesis
FMETTRS_c	rxn	subsystem:Unassigned
FMETTRS_m	rxn	subsystem:Folate metabolism
FMNAT_m	rxn	subsystem:Riboflavin metabolism
FMNH_c	rxn	subsystem:Unassigned
FMNRx2_c	rxn	subsystem:Unassigned
FMNRx_c	rxn	subsystem:Unassigned
FOLD3_m	rxn	subsystem:Folate metabolism
FOLt_c_e	rxn	subsystem:Transport
FORt_c_e	rxn	subsystem:Transport
FORt_c_m	rxn	subsystem:Transport
FRDPt_c_m	rxn	subsystem:Transport
FRD_c	rxn	subsystem:Glyoxylate metabolism
FRD_m	rxn	subsystem:Citric acid cycle
FRTT4HBZ_c	rxn	subsystem:Terpenoid backbone biosynthesis
FRTT_c	rxn	subsystem:Terpenoid backbone biosynthesis
FRTT_l	rxn	subsystem:Terpenoid backbone biosynthesis
FRTT_rm	rxn	subsystem:Unassigned
FRUK_c	rxn	subsystem:Fructose and mannose metabolism
FRUtps_e	rxn	subsystem:Transport
FTHFCL_m	rxn	subsystem:Unassigned
FTHFL_c	rxn	subsystem:Folate metabolism
FTHFL_m	rxn	subsystem:Folate metabolism
FUM_c	rxn	subsystem:Glyoxylate metabolism
FUM_m	rxn	subsystem:Citric acid cycle
FUMt_c_e	rxn	subsystem:Transport
G3PAT_l	rxn	subsystem:Glycerophospholipid biosynthesis
G3PAT_rm	rxn	subsystem:Glycerophospholipid biosynthesis
G3PCt_c_e	rxn	subsystem:Transport
G3PCt_c_en	rxn	subsystem:Transport
G3PCt_c_rm	rxn	subsystem:Transport
G3PD1i_m	rxn	subsystem:Glycerophospholipid metabolism
G3PD1r_c	rxn	subsystem:Phospholipid biosynthesis
G3PDf_m	rxn	subsystem:Glycerophospholipid metabolism
G3PIt_c_e	rxn	subsystem:Transport
G3PIt_c_en	rxn	subsystem:Transport
G3PT_c	rxn	subsystem:Alternative carbon metabolism
G5SADr_c	rxn	subsystem:Arginine and proline metabolism
G5SDy_c	rxn	subsystem:Arginine and proline metabolism
G6PDA_c	rxn	subsystem:Amino sugar and nucleotide sugar metabolism
G6PDH2i_c	rxn	subsystem:Pentose phosphate pathway
GALKi_c	rxn	subsystem:Galactose metabolism
GALT_c	rxn	subsystem:Galactose metabolism
GALUi_c	rxn	subsystem:Pentose and glucuronate interconversions
GALtps_e	rxn	subsystem:Transport
GAM6Pt_c	rxn	subsystem:Transport
GAPD_c	rxn	subsystem:Glycolysis / Gluconeogenesis
GARFT_c	rxn	subsystem:Purine metabolism
GCALDt_c_e	rxn	subsystem:Transport
GCALDt_c_m	rxn	subsystem:Transport
GDPMANNt_c_g	rxn	subsystem:Transport
GDPMANt_c_g	rxn	subsystem:Transport
GDPt_c_g	rxn	subsystem:Transport
GDPt_c_n	rxn	subsystem:Transport
GF6PTA_c	rxn	subsystem:Alanine, aspartate and glutamate metabolism
GGTT_c	rxn	subsystem:Terpenoid backbone biosynthesis
GGTT_l	rxn	subsystem:Terpenoid backbone biosynthesis
GGTT_rm	rxn	subsystem:Unassigned
GHMT2r_c	rxn	subsystem:Glycine, serine and threonine metabolism
GHMT2r_m	rxn	subsystem:Glycine, serine and threonine metabolism
GK1_c	rxn	subsystem:Purine metabolism
GK2_c	rxn	subsystem:Purine metabolism
GLCGSD_c	rxn	subsystem:Starch and sucrose metabolism
GLCGSD_v	rxn	subsystem:Starch and sucrose metabolism
GLCNK_c	rxn	subsystem:Unassigned
GLCP_c	rxn	subsystem:Starch and sucrose metabolism
GLCt_c_e	rxn	subsystem:Transport
GLCt_c_v	rxn	subsystem:Transport
GLNS_c	rxn	subsystem:Alanine, aspartate and glutamate metabolism
GLNTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
GLNt_c_n	rxn	subsystem:Transport
GLNtpa_v	rxn	subsystem:Transport
GLNtps_e	rxn	subsystem:Transport
GLNtps_v	rxn	subsystem:Transport
GLU5K_c	rxn	subsystem:Arginine and proline metabolism
GLUCYS_c	rxn	subsystem:Cysteine and methionine metabolism
GLUDC_c	rxn	subsystem:Alanine, aspartate and glutamate metabolism
GLUDxi_c	rxn	subsystem:Arginine and proline metabolism
GLUDy_c	rxn	subsystem:Arginine and proline metabolism
GLUN_c	rxn	subsystem:Arginine and proline metabolism
GLUPRT_c	rxn	subsystem:Purine metabolism
GLUSx_c	rxn	subsystem:Alanine, aspartate and glutamate metabolism
GLUTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
GLUTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
GLUt_c_m	rxn	subsystem:Transport
GLUt_c_n	rxn	subsystem:Transport
GLUtps_e	rxn	subsystem:Transport
GLUtps_v	rxn	subsystem:Transport
GLXt_c_e	rxn	subsystem:Transport
GLXt_c_x	rxn	subsystem:Transport
GLYAT_c	rxn	subsystem:Glycine, serine and threonine metabolism
GLYC3Pt_c_l	rxn	subsystem:Transport
GLYC3Pt_c_m	rxn	subsystem:Transport
GLYC3Pt_c_rm	rxn	subsystem:Transport
GLYC3Pt_m_mm	rxn	subsystem:Transport
GLYCDy_c	rxn	subsystem:Glycerolipid metabolism
GLYCL_m	rxn	subsystem:Glycine, serine and threonine metabolism
GLYCOGENt_c_v	rxn	subsystem:Transport
GLYCt_c_l	rxn	subsystem:Transport
GLYCt_e	rxn	subsystem:Transport
GLYCtps_e	rxn	subsystem:Transport
GLYGS_c	rxn	subsystem:Starch and sucrose metabolism
GLYK_c	rxn	subsystem:Glycerolipid metabolism
GLYOX_c	rxn	subsystem:Methylglyoxal metabolism
GLYOX_m	rxn	subsystem:Pyruvate metabolism
GLYTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
GLYt_c_m	rxn	subsystem:Transport
GLYtps_e	rxn	subsystem:Transport
GMPS2_c	rxn	subsystem:Purine metabolism
GND_c	rxn	subsystem:Pentose phosphate pathway
GPDDA1pp_c	rxn	subsystem:Glycerolipid metabolism
GPIA2_r	rxn	subsystem:GPI biosynthesis
GPIA3_r	rxn	subsystem:GPI biosynthesis
GPIA5_r	rxn	subsystem:GPI biosynthesis
GPIA6_r	rxn	subsystem:GPI biosynthesis
GPIA7_r	rxn	subsystem:GPI biosynthesis
GPIA8_r	rxn	subsystem:GPI biosynthesis
GPIA9_r	rxn	subsystem:GPI biosynthesis
GRTT_c	rxn	subsystem:Terpenoid backbone biosynthesis
GSNK_c	rxn	subsystem:Purine metabolism
GSNt_c_e	rxn	subsystem:Transport
GSNt_c_m	rxn	subsystem:Transport
GTHCT_c	rxn	subsystem:Unassigned
GTHH_c	rxn	subsystem:Unassigned
GTHOXt_c_e	rxn	subsystem:Transport
GTHO_c	rxn	subsystem:Glutathione metabolism
GTHO_m	rxn	subsystem:Glutathione metabolism
GTHP_c	rxn	subsystem:Glutathione metabolism
GTHP_m	rxn	subsystem:Glutathione metabolism
GTHRDt_c_e	rxn	subsystem:Transport
GTHRDt_c_v	rxn	subsystem:Transport
GTHRDtabc_v	rxn	subsystem:Transport
GTHS_c	rxn	subsystem:Cysteine and methionine metabolism
GTMLT_c	rxn	subsystem:Taurine and hypotaurine metabolism
GTPCII2_c	rxn	subsystem:Riboflavin metabolism
GTPCI_c	rxn	subsystem:Folate metabolism
GTPGDPtp_m	rxn	subsystem:Transport
GUAD_1_c	rxn	subsystem:Purine metabolism
GUAPRT_c	rxn	subsystem:Purine metabolism
GUAt_c_m	rxn	subsystem:Transport
GUAtps_e	rxn	subsystem:Transport
H2O2t_c_n	rxn	subsystem:Transport
H2Ot_c_e	rxn	subsystem:Transport
H2Ot_c_en	rxn	subsystem:Transport
H2Ot_c_g	rxn	subsystem:Transport
H2Ot_c_gm	rxn	subsystem:Transport
H2Ot_c_l	rxn	subsystem:Transport
H2Ot_c_m	rxn	subsystem:Transport
H2Ot_c_mm	rxn	subsystem:Transport
H2Ot_c_n	rxn	subsystem:Transport
H2Ot_c_r	rxn	subsystem:Transport
H2Ot_c_rm	rxn	subsystem:Transport
H2Ot_c_v	rxn	subsystem:Transport
H2Ot_c_vm	rxn	subsystem:Transport
H2Ot_c_x	rxn	subsystem:Transport
HACD100i_x	rxn	subsystem:Fatty acid degradation
HACD120i_x	rxn	subsystem:Fatty acid degradation
HACD121ai_x	rxn	subsystem:Fatty acid degradation
HACD140i_x	rxn	subsystem:Fatty acid degradation
HACD141ai_x	rxn	subsystem:Fatty acid degradation
HACD141bi_x	rxn	subsystem:Fatty acid degradation
HACD160i_x	rxn	subsystem:Fatty acid degradation
HACD161ai_x	rxn	subsystem:Fatty acid degradation
HACD161bi_x	rxn	subsystem:Fatty acid degradation
HACD180i_x	rxn	subsystem:Fatty acid degradation
HACD181ai_x	rxn	subsystem:Fatty acid degradation
HACD200i_x	rxn	subsystem:Fatty acid degradation
HACD220i_x	rxn	subsystem:Fatty acid degradation
HACD240i_x	rxn	subsystem:Fatty acid degradation
HACD260i_x	rxn	subsystem:Fatty acid degradation
HACD40i_x	rxn	subsystem:Fatty acid degradation
HACD60i_x	rxn	subsystem:Fatty acid degradation
HACD80i_x	rxn	subsystem:Fatty acid degradation
HACNH_m	rxn	subsystem:Lysine metabolism
HBZOPT6_m	rxn	subsystem:Ubiquinone and other terpenoid-quinone biosynthesis
HCITR_m	rxn	subsystem:Lysine metabolism
HCITS_c	rxn	subsystem:Unassigned
HCITS_m	rxn	subsystem:Lysine metabolism
HCITt_c_m	rxn	subsystem:Transport
HCO3E_c	rxn	subsystem:Nitrogen metabolism
HCO3E_e	rxn	subsystem:Nitrogen metabolism
HCO3E_m	rxn	subsystem:Nitrogen metabolism
HCO3E_n	rxn	subsystem:Nitrogen metabolism
HCO3t_c_n	rxn	subsystem:Transport
HCYSMT_c	rxn	subsystem:Cysteine and methionine metabolism
HDCAt_c_e	rxn	subsystem:Transport
HDCAt_c_en	rxn	subsystem:Transport
HDCAt_c_l	rxn	subsystem:Transport
HDCAt_c_mm	rxn	subsystem:Transport
HDCAt_c_rm	rxn	subsystem:Transport
HDCEAt_c_e	rxn	subsystem:Transport
HDCEAt_c_en	rxn	subsystem:Transport
HDCEAt_c_l	rxn	subsystem:Transport
HDCEAt_c_rm	rxn	subsystem:Transport
HDCEAt_x	rxn	subsystem:Transport
HDCOAt_c_l	rxn	subsystem:Transport
HDCOAt_c_mm	rxn	subsystem:Transport
HDCOAt_c_rm	rxn	subsystem:Transport
HEMEAt_c_m	rxn	subsystem:Transport
HEMEOS_m	rxn	subsystem:Heme metabolism
HETZK_c	rxn	subsystem:Thiamine metabolism
HEX1_c	rxn	subsystem:Glycolysis / Gluconeogenesis
HEX4_c	rxn	subsystem:Glycolysis / Gluconeogenesis
HEX7_c	rxn	subsystem:Glycolysis / Gluconeogenesis
HICITD_m	rxn	subsystem:Lysine metabolism
HISTD_c	rxn	subsystem:Histidine metabolism
HISTP_c	rxn	subsystem:Histidine metabolism
HISTRS_c	rxn	subsystem:Aminoacyl-tRNA biosynthesis
HISTRS_m	rxn	subsystem:Aminoacyl-tRNA biosynthesis
HISt_c_m	rxn	subsystem:Transport
HISt_c_v	rxn	subsystem:Transport
HIStpa_v	rxn	subsystem:Transport
HIStps_e	rxn	subsystem:Transport
HKYNH_c	rxn	subsystem:Tryptophan metabolism
HMGCOAR_c	rxn	subsystem:Terpenoid backbone biosynthesis
HMGCOAS_c	rxn	subsystem:Terpenoid backbone biosynthesis
HMGCOAS_m	rxn	subsystem:Synthesis and degradation of ketone bodies
HMGCOAt_c_m	rxn	subsystem:Transport
HMPK1_c	rxn	subsystem:Thiamine metabolism
HOMOX_m	rxn	subsystem:Heme metabolism
HOMt_c_e	rxn	subsystem:Transport
HPPK2_m	rxn	subsystem:Folate metabolism
HPRORy_c	rxn	subsystem:Arginine and proline metabolism
HSDx_c	rxn	subsystem:Glycine, serine and threonine metabolism
HSDy_c	rxn	subsystem:Glycine, serine and threonine metabolism
HSERTA_c	rxn	subsystem:Cysteine and methionine metabolism
HSK_c	rxn	subsystem:Glycine, serine and threonine metabolism
HSTPT_c	rxn	subsystem:Histidine metabolism
HXANt_c_e	rxn	subsystem:Transport
HXAt_c_e	rxn	subsystem:Transport
HXAt_c_x	rxn	subsystem:Transport
HXCAt_en_rm	rxn	subsystem:Transport
HXCAt_l_rm	rxn	subsystem:Transport
HXCAt_r_rm	rxn	subsystem:Transport
HXCCOAt_c_en	rxn	subsystem:Transport
HXCCOAt_c_l	rxn	subsystem:Transport
